epoch,step,min,max,mean,std
1,1000,-75.67509460449219,-75.67509460449219,-75.67509460449219,0.0
2,2000,-71.94220733642578,-71.94220733642578,-71.94220733642578,0.0
3,3000,-64.968994140625,-64.968994140625,-64.968994140625,0.0
4,4000,-64.02095031738281,-64.02095031738281,-64.02095031738281,0.0
5,5000,-59.30833435058594,-59.30833435058594,-59.30833435058594,0.0
6,6000,-55.30347442626953,-55.30347442626953,-55.30347442626953,0.0
7,7000,-54.646175384521484,-54.646175384521484,-54.646175384521484,0.0
8,8000,-47.41449737548828,-47.41449737548828,-47.41449737548828,0.0
9,9000,-46.975746154785156,-46.975746154785156,-46.975746154785156,0.0
10,10000,-42.64521026611328,-42.64521026611328,-42.64521026611328,0.0
11,11000,-39.60750198364258,-39.60750198364258,-39.60750198364258,0.0
12,12000,-36.093875885009766,-36.093875885009766,-36.093875885009766,0.0
13,13000,-34.82719039916992,-34.82719039916992,-34.82719039916992,0.0
14,14000,-36.223594665527344,-36.223594665527344,-36.223594665527344,0.0
15,15000,-25.577268600463867,-25.577268600463867,-25.577268600463867,0.0
