epoch,step,min,max,mean,std
1,1000,-7773.576171875,-7773.576171875,-7773.576171875,0.0
2,2000,-15934.806640625,-15934.806640625,-15934.806640625,0.0
3,3000,-24100.04296875,-24100.04296875,-24100.04296875,0.0
4,4000,-32267.26953125,-32267.26953125,-32267.26953125,0.0
5,5000,-40437.828125,-40437.828125,-40437.828125,0.0
6,6000,-48603.10546875,-48603.10546875,-48603.10546875,0.0
7,7000,-56767.703125,-56767.703125,-56767.703125,0.0
8,8000,-64929.09375,-64929.09375,-64929.09375,0.0
9,9000,-73088.4765625,-73088.4765625,-73088.4765625,0.0
10,10000,-81245.953125,-81245.953125,-81245.953125,0.0
11,11000,-89403.5859375,-89403.5859375,-89403.5859375,0.0
12,12000,-97555.0,-97555.0,-97555.0,0.0
13,13000,-105710.859375,-105710.859375,-105710.859375,0.0
14,14000,-113866.3984375,-113866.3984375,-113866.3984375,0.0
15,15000,-122015.4296875,-122015.4296875,-122015.4296875,0.0
