1,1000,-0.038166456195525826
2,2000,-0.5003354548811912
3,3000,-1.2954559143185616
4,4000,-2.2298050991296767
5,5000,-3.118930155277252
6,6000,-3.9612569568157197
7,7000,-4.704853102207184
8,8000,-5.30911735534668
9,9000,-5.838082384586334
10,10000,-6.227353124141693
