epoch,step,min,max,mean,std
1,1000,-3.498809814453125,0.006162986159324646,-0.7270188927650452,0.6256383061408997
2,2000,-1.0998101234436035,0.1386564075946808,-0.24935537576675415,0.25167903304100037
3,3000,-3.741050958633423,0.2665907144546509,-0.650863528251648,0.609607458114624
4,4000,-4.052496433258057,0.002198068890720606,-1.1389808654785156,0.7370221614837646
5,5000,-7.528738498687744,0.010443387553095818,-1.7733182907104492,1.1678415536880493
6,6000,-10.21391773223877,0.021473340690135956,-2.692378044128418,1.5928412675857544
7,7000,-2.2108917236328125,0.5838568210601807,-0.5504357814788818,0.6214147210121155
8,8000,-1.890522837638855,1.75970458984375,-0.04563460871577263,0.6856763958930969
9,9000,-1.2184935808181763,2.3550119400024414,0.6108675003051758,0.7067463397979736
10,10000,-3.857090950012207,1.707519601268359e-07,-1.3440051078796387,0.8472617864608765
