epoch,step,min,max,mean,std
1,1000,-0.4868239760398865,-0.4868239760398865,-0.4868239760398865,0.0
2,2000,-0.5037031173706055,-0.5037031173706055,-0.5037031173706055,0.0
3,3000,-0.46069201827049255,-0.46069201827049255,-0.46069201827049255,0.0
4,4000,-0.42024147510528564,-0.42024147510528564,-0.42024147510528564,0.0
5,5000,-0.4672313928604126,-0.4672313928604126,-0.4672313928604126,0.0
6,6000,-0.34117668867111206,-0.34117668867111206,-0.34117668867111206,0.0
7,7000,-0.19670496881008148,-0.19670496881008148,-0.19670496881008148,0.0
8,8000,-0.35976481437683105,-0.35976481437683105,-0.35976481437683105,0.0
9,9000,-0.5077665448188782,-0.5077665448188782,-0.5077665448188782,0.0
10,10000,-0.2209121286869049,-0.2209121286869049,-0.2209121286869049,0.0
11,11000,-0.43422427773475647,-0.43422427773475647,-0.43422427773475647,0.0
12,12000,-0.39675620198249817,-0.39675620198249817,-0.39675620198249817,0.0
13,13000,-0.4977450668811798,-0.4977450668811798,-0.4977450668811798,0.0
14,14000,-0.5995609164237976,-0.5995609164237976,-0.5995609164237976,0.0
15,15000,-0.3762853741645813,-0.3762853741645813,-0.3762853741645813,0.0
