1,1000,-0.11341881887428462
2,2000,-0.40883358347415927
3,3000,-0.35691630373895167
4,4000,-0.27976670138537885
5,5000,-0.20637342159077526
6,6000,-0.1484164764257148
7,7000,-0.10398319094022736
8,8000,-0.07189267375692725
9,9000,-0.06490184280648828
10,10000,-0.09041180923953653
11,11000,-0.12407981582777575
12,12000,-0.16497108824551104
13,13000,-0.22764072605688124
14,14000,-0.3015944698601961
15,15000,-0.38697192701697347
