epoch,step,min,max,mean,std
1,1000,-0.4211158752441406,0.44934365153312683,0.021129731088876724,0.10711099207401276
2,2000,-0.545686662197113,0.48011139035224915,-0.012460523284971714,0.1300208568572998
3,3000,-0.7580168843269348,0.7521962523460388,-0.042824406176805496,0.18020454049110413
4,4000,-1.1296846866607666,0.46828898787498474,-0.05307178944349289,0.17488285899162292
5,5000,-0.7549429535865784,0.6166371703147888,-0.02398078888654709,0.15572944283485413
6,6000,-0.5593043565750122,0.12768246233463287,-0.06169138103723526,0.09825237095355988
7,7000,-0.43762263655662537,0.3150087296962738,0.0018666265532374382,0.06804951280355453
8,8000,-0.18287141621112823,0.11525262892246246,-0.005983611568808556,0.033726196736097336
9,9000,-0.1532193422317505,0.06434707343578339,-0.004967719316482544,0.022177375853061676
10,10000,-0.20604056119918823,0.04048524796962738,-0.01939520612359047,0.036333076655864716
11,11000,-0.113861583173275,0.07345817238092422,-0.010277306661009789,0.024876097217202187
12,12000,-0.0944683849811554,0.10864853858947754,-0.000927813583984971,0.0176886934787035
13,13000,-0.1433192491531372,0.059499192982912064,-0.009132038801908493,0.02361905947327614
14,14000,-0.06986206769943237,0.26820385456085205,0.004805733449757099,0.0330495610833168
15,15000,-0.08592520654201508,0.17938250303268433,0.0016793827526271343,0.0223366878926754
