epoch,step,min,max,mean,std
1,1000,-6507.93701171875,-6507.93701171875,-6507.93701171875,0.0
2,2000,-13411.24609375,-13411.24609375,-13411.24609375,0.0
3,3000,-20313.732421875,-20313.732421875,-20313.732421875,0.0
4,4000,-27215.041015625,-27215.041015625,-27215.041015625,0.0
5,5000,-34109.9765625,-34109.9765625,-34109.9765625,0.0
6,6000,-41008.125,-41008.125,-41008.125,0.0
7,7000,-47905.203125,-47905.203125,-47905.203125,0.0
8,8000,-54802.296875,-54802.296875,-54802.296875,0.0
9,9000,-61702.34375,-61702.34375,-61702.34375,0.0
10,10000,-68597.9375,-68597.9375,-68597.9375,0.0
11,11000,-75495.9453125,-75495.9453125,-75495.9453125,0.0
12,12000,-82396.8203125,-82396.8203125,-82396.8203125,0.0
13,13000,-89299.046875,-89299.046875,-89299.046875,0.0
14,14000,-96201.390625,-96201.390625,-96201.390625,0.0
15,15000,-103104.84375,-103104.84375,-103104.84375,0.0
