epoch,step,min,max,mean,std
1,1000,-25.23061180114746,0.004282030276954174,-8.68438720703125,5.156186103820801
2,2000,-0.5012105703353882,8.451725006103516,2.712590217590332,1.8378746509552002
3,3000,-11.122993469238281,0.4460464119911194,-3.913984775543213,2.39577317237854
4,4000,-10.43126392364502,6.499735355377197,-3.1889874935150146,2.6452558040618896
5,5000,-1.3835093975067139,5.044419765472412,0.8396822214126587,1.1235696077346802
6,6000,-3.7516660690307617,0.4262273907661438,-1.2366297245025635,0.8460402488708496
7,7000,-2.0532515048980713,13.202701568603516,3.3607630729675293,3.482571601867676
8,8000,-14.280586242675781,0.48887884616851807,-4.746181011199951,3.109873056411743
9,9000,-2.9799647331237793,0.7832299470901489,-1.0586967468261719,0.6859485507011414
10,10000,-8.193660736083984,1.2239840030670166,-1.6992863416671753,1.842646598815918
