epoch,step,min,max,mean,std
1,1000,-30.49907684326172,-30.49907684326172,-30.49907684326172,0.0
2,2000,-28.047977447509766,-28.047977447509766,-28.047977447509766,0.0
3,3000,-24.83433723449707,-24.83433723449707,-24.83433723449707,0.0
4,4000,-24.64422607421875,-24.64422607421875,-24.64422607421875,0.0
5,5000,-21.880083084106445,-21.880083084106445,-21.880083084106445,0.0
6,6000,-19.00354766845703,-19.00354766845703,-19.00354766845703,0.0
7,7000,-17.560321807861328,-17.560321807861328,-17.560321807861328,0.0
8,8000,-16.297452926635742,-16.297452926635742,-16.297452926635742,0.0
9,9000,-15.493313789367676,-15.493313789367676,-15.493313789367676,0.0
10,10000,-14.349327087402344,-14.349327087402344,-14.349327087402344,0.0
