epoch,step,min,max,mean,std
1,1000,-0.06616908311843872,0.9913563132286072,0.3968641459941864,0.3802812397480011
2,2000,-0.5327053070068359,1.154712200164795,0.3242966830730438,0.6106482148170471
3,3000,-0.3740841746330261,-0.0265190452337265,-0.15736983716487885,0.14412164688110352
4,4000,-0.9408938884735107,2.148115634918213,0.21075767278671265,1.1963196992874146
5,5000,0.15563762187957764,1.0504283905029297,0.5784968137741089,0.33520078659057617
6,6000,-0.5201125144958496,0.3951416611671448,-0.11433514952659607,0.32982581853866577
7,7000,-0.4728688895702362,0.49716052412986755,-0.10977745801210403,0.36707761883735657
8,8000,-1.2679860591888428,1.0655555725097656,0.3050496578216553,0.9223896265029907
9,9000,-0.17350167036056519,1.0225822925567627,0.33472132682800293,0.43268078565597534
10,10000,-1.2782617807388306,0.8856180310249329,-0.08762127161026001,0.844788670539856
