epoch,step,min,max,mean,std
1,1000,-8441.14453125,-8441.14453125,-8441.14453125,0.0
2,2000,-18555.388671875,-18555.388671875,-18555.388671875,0.0
3,3000,-28687.251953125,-28687.251953125,-28687.251953125,0.0
4,4000,-38766.609375,-38766.609375,-38766.609375,0.0
5,5000,-48744.83203125,-48744.83203125,-48744.83203125,0.0
6,6000,-58590.87890625,-58590.87890625,-58590.87890625,0.0
7,7000,-68253.8125,-68253.8125,-68253.8125,0.0
8,8000,-77759.765625,-77759.765625,-77759.765625,0.0
9,9000,-87143.28125,-87143.28125,-87143.28125,0.0
10,10000,-96420.984375,-96420.984375,-96420.984375,0.0
