epoch,step,min,max,mean,std
1,1000,-42.95270538330078,-42.95270538330078,-42.95270538330078,0.0
2,2000,-38.67624282836914,-38.67624282836914,-38.67624282836914,0.0
3,3000,-36.16865158081055,-36.16865158081055,-36.16865158081055,0.0
4,4000,-33.9691276550293,-33.9691276550293,-33.9691276550293,0.0
5,5000,-30.30906105041504,-30.30906105041504,-30.30906105041504,0.0
6,6000,-27.123991012573242,-27.123991012573242,-27.123991012573242,0.0
7,7000,-25.22328758239746,-25.22328758239746,-25.22328758239746,0.0
8,8000,-23.013456344604492,-23.013456344604492,-23.013456344604492,0.0
9,9000,-23.39548110961914,-23.39548110961914,-23.39548110961914,0.0
10,10000,-19.490406036376953,-19.490406036376953,-19.490406036376953,0.0
