epoch,step,min,max,mean,std
1,1000,-2.369879961013794,2.2139194011688232,0.0015692466404289007,0.24932509660720825
2,2000,-4.180321216583252,4.890822410583496,0.008734950795769691,0.5763530135154724
3,3000,-3.3621885776519775,3.416004180908203,-0.005990124307572842,0.48291993141174316
4,4000,-3.833488941192627,3.308337926864624,-0.0020618215203285217,0.5202004909515381
5,5000,-2.754708766937256,2.562889337539673,0.015757698565721512,0.30833566188812256
6,6000,-4.301772117614746,5.086369514465332,0.0039052292704582214,0.45040783286094666
7,7000,-4.398448944091797,3.7878072261810303,0.0007600914686918259,0.5982092618942261
8,8000,-2.3452723026275635,3.275857925415039,0.04001936689019203,0.39383211731910706
9,9000,-4.360843181610107,3.909558057785034,-0.032412074506282806,0.5619009137153625
10,10000,-2.034705638885498,4.1497697830200195,0.031188931316137314,0.4130347669124603
