epoch,step,min,max,mean,std
1,1000,-0.029792815446853638,0.0350467674434185,-0.0007533119060099125,0.012315738014876842
2,2000,-0.032977327704429626,0.03350969776511192,-0.0017779350746423006,0.013035648502409458
3,3000,-0.029752643778920174,0.03283683955669403,-0.0017239336157217622,0.012170693837106228
4,4000,-0.02140159159898758,0.01743571273982525,-0.0014250347157940269,0.006378660444170237
5,5000,-0.0269317664206028,0.022506145760416985,-0.0010620884131640196,0.01016831211745739
6,6000,-0.014782075770199299,0.011399190872907639,-0.0007816737052053213,0.004692108836025
7,7000,-0.01509771030396223,0.01390314381569624,-0.0002783748786896467,0.006493797991424799
8,8000,-0.018177881836891174,0.01779017597436905,-0.0004350374802015722,0.008132449351251125
9,9000,-0.015521627850830555,0.016131289303302765,-2.0653693354688585e-05,0.0073338584043085575
10,10000,-0.03391386568546295,0.036825407296419144,0.0006319521926343441,0.015820398926734924
