epoch,step,min,max,mean,std
1,1000,-48.06386947631836,-48.06386947631836,-48.06386947631836,0.0
2,2000,-45.314735412597656,-45.314735412597656,-45.314735412597656,0.0
3,3000,-41.7447395324707,-41.7447395324707,-41.7447395324707,0.0
4,4000,-37.90898132324219,-37.90898132324219,-37.90898132324219,0.0
5,5000,-34.59001159667969,-34.59001159667969,-34.59001159667969,0.0
6,6000,-32.22689437866211,-32.22689437866211,-32.22689437866211,0.0
7,7000,-29.27169418334961,-29.27169418334961,-29.27169418334961,0.0
8,8000,-26.848478317260742,-26.848478317260742,-26.848478317260742,0.0
9,9000,-24.1937198638916,-24.1937198638916,-24.1937198638916,0.0
10,10000,-22.106515884399414,-22.106515884399414,-22.106515884399414,0.0
