epoch,step,min,max,mean,std
1,1000,-0.572129487991333,0.90461266040802,-9.31709073483944e-05,0.08587698638439178
2,2000,-4.132634162902832,2.5280544757843018,0.016417246311903,0.3346653878688812
3,3000,-4.224113941192627,2.3709778785705566,0.02901403047144413,0.380580872297287
4,4000,-0.984137773513794,1.6338953971862793,0.01398448832333088,0.13848420977592468
5,5000,-2.2804946899414062,4.33232307434082,-0.016932956874370575,0.27564048767089844
6,6000,-1.579605221748352,2.4410932064056396,-0.015094064176082611,0.22514156997203827
7,7000,-2.2722957134246826,2.6748971939086914,0.020751377567648888,0.23378512263298035
8,8000,-2.655447006225586,2.608593225479126,0.011065756902098656,0.2043199986219406
9,9000,-3.8460769653320312,1.3579334020614624,0.004767871927469969,0.20928946137428284
10,10000,-4.425912857055664,1.8569321632385254,-0.011151042766869068,0.3086148202419281
