epoch,step,min,max,mean,std
1,1000,-0.04886677861213684,0.22579911351203918,0.055499933660030365,0.10440827906131744
2,2000,-0.3663133978843689,0.1273331642150879,-0.09112000465393066,0.17756734788417816
3,3000,-0.3204306960105896,0.1279754936695099,-0.0553598590195179,0.17141854763031006
4,4000,-0.379006028175354,0.4196964204311371,0.02772774174809456,0.28742945194244385
5,5000,-0.5967135429382324,0.06766025722026825,-0.14803604781627655,0.26351624727249146
6,6000,0.01577187329530716,0.45471885800361633,0.17304551601409912,0.17167043685913086
7,7000,-0.5824702382087708,0.10794991254806519,-0.14477655291557312,0.2716388404369354
8,8000,-0.059715211391448975,1.6924505233764648,0.44413650035858154,0.7253592014312744
9,9000,-0.10458752512931824,0.23816482722759247,0.06601334363222122,0.1283111721277237
10,10000,-0.13369005918502808,0.12901875376701355,-0.01810266822576523,0.10176742821931839
