epoch,step,min,max,mean,std
1,1000,-37.13439178466797,-37.13439178466797,-37.13439178466797,0.0
2,2000,-34.534202575683594,-34.534202575683594,-34.534202575683594,0.0
3,3000,-31.924854278564453,-31.924854278564453,-31.924854278564453,0.0
4,4000,-28.473106384277344,-28.473106384277344,-28.473106384277344,0.0
5,5000,-27.664724349975586,-27.664724349975586,-27.664724349975586,0.0
6,6000,-26.40094757080078,-26.40094757080078,-26.40094757080078,0.0
7,7000,-24.437652587890625,-24.437652587890625,-24.437652587890625,0.0
8,8000,-23.168109893798828,-23.168109893798828,-23.168109893798828,0.0
9,9000,-20.737354278564453,-20.737354278564453,-20.737354278564453,0.0
10,10000,-18.55746841430664,-18.55746841430664,-18.55746841430664,0.0
11,11000,-17.13219451904297,-17.13219451904297,-17.13219451904297,0.0
12,12000,-15.75879192352295,-15.75879192352295,-15.75879192352295,0.0
13,13000,-14.431716918945312,-14.431716918945312,-14.431716918945312,0.0
14,14000,-13.156590461730957,-13.156590461730957,-13.156590461730957,0.0
15,15000,-11.951915740966797,-11.951915740966797,-11.951915740966797,0.0
