epoch,step,min,max,mean,std
1,1000,3.753369092941284,3.753369092941284,3.753369092941284,0.0
2,2000,2.6710972785949707,2.6710972785949707,2.6710972785949707,0.0
3,3000,1.9666272401809692,1.9666272401809692,1.9666272401809692,0.0
4,4000,1.4719281196594238,1.4719281196594238,1.4719281196594238,0.0
5,5000,1.1117284297943115,1.1117284297943115,1.1117284297943115,0.0
6,6000,0.8448320627212524,0.8448320627212524,0.8448320627212524,0.0
7,7000,0.6457599401473999,0.6457599401473999,0.6457599401473999,0.0
8,8000,0.4971194267272949,0.4971194267272949,0.4971194267272949,0.0
9,9000,0.3862190246582031,0.3862190246582031,0.3862190246582031,0.0
10,10000,0.3033498525619507,0.3033498525619507,0.3033498525619507,0.0
11,11000,0.24128559231758118,0.24128559231758118,0.24128559231758118,0.0
12,12000,0.19421209394931793,0.19421209394931793,0.19421209394931793,0.0
13,13000,0.15826669335365295,0.15826669335365295,0.15826669335365295,0.0
14,14000,0.13054969906806946,0.13054969906806946,0.13054969906806946,0.0
15,15000,0.1093936488032341,0.1093936488032341,0.1093936488032341,0.0
