1,1000,-72.36557749938964
2,2000,-69.01991607284546
3,3000,-64.42039901351929
4,4000,-59.39432661819458
5,5000,-54.471023944854736
6,6000,-49.94094691085815
7,7000,-45.6531462059021
8,8000,-41.45402724075318
9,9000,-37.81186789703369
10,10000,-34.410896116256716
11,11000,-31.332139120101928
12,12000,-28.554440282821655
13,13000,-25.812897104263307
14,14000,-23.513392637252807
