epoch,step,min,max,mean,std
1,1000,-10520.21484375,-10520.21484375,-10520.21484375,0.0
2,2000,-22179.66796875,-22179.66796875,-22179.66796875,0.0
3,3000,-33883.703125,-33883.703125,-33883.703125,0.0
4,4000,-45612.0234375,-45612.0234375,-45612.0234375,0.0
5,5000,-57351.58984375,-57351.58984375,-57351.58984375,0.0
6,6000,-69100.9765625,-69100.9765625,-69100.9765625,0.0
7,7000,-80853.4765625,-80853.4765625,-80853.4765625,0.0
8,8000,-92616.09375,-92616.09375,-92616.09375,0.0
9,9000,-104369.171875,-104369.171875,-104369.171875,0.0
10,10000,-116139.9140625,-116139.9140625,-116139.9140625,0.0
11,11000,-127908.5,-127908.5,-127908.5,0.0
12,12000,-139689.0,-139689.0,-139689.0,0.0
13,13000,-151460.453125,-151460.453125,-151460.453125,0.0
14,14000,-163230.375,-163230.375,-163230.375,0.0
