epoch,step,min,max,mean,std
1,1000,-35.85044860839844,-35.85044860839844,-35.85044860839844,0.0
2,2000,-33.45275115966797,-33.45275115966797,-33.45275115966797,0.0
3,3000,-30.99523162841797,-30.99523162841797,-30.99523162841797,0.0
4,4000,-28.77781105041504,-28.77781105041504,-28.77781105041504,0.0
5,5000,-25.49129867553711,-25.49129867553711,-25.49129867553711,0.0
6,6000,-24.243715286254883,-24.243715286254883,-24.243715286254883,0.0
7,7000,-21.719898223876953,-21.719898223876953,-21.719898223876953,0.0
8,8000,-20.271692276000977,-20.271692276000977,-20.271692276000977,0.0
9,9000,-18.177227020263672,-18.177227020263672,-18.177227020263672,0.0
10,10000,-16.766740798950195,-16.766740798950195,-16.766740798950195,0.0
11,11000,-15.094727516174316,-15.094727516174316,-15.094727516174316,0.0
12,12000,-14.039422988891602,-14.039422988891602,-14.039422988891602,0.0
13,13000,-12.57671070098877,-12.57671070098877,-12.57671070098877,0.0
14,14000,-11.575655937194824,-11.575655937194824,-11.575655937194824,0.0
15,15000,-10.530537605285645,-10.530537605285645,-10.530537605285645,0.0
