1,1000,3.1958550102710723
2,2000,3.140939379453659
3,3000,3.0872578740119936
4,4000,3.03476807641983
5,5000,2.983434497117996
6,6000,2.933007176399231
7,7000,2.8834321975708006
8,8000,2.834695107460022
9,9000,2.7867817759513853
10,10000,2.739678362131119
11,11000,2.693371115446091
12,12000,2.647846518278122
13,13000,2.603091418981552
14,14000,2.5590928118228913
15,15000,2.515837876558304
