epoch,step,min,max,mean,std
1,1000,-0.8621655106544495,0.708270788192749,-0.04030304774641991,0.13756945729255676
2,2000,-0.22100791335105896,0.11394801735877991,-0.0017951473128050566,0.020437104627490044
3,3000,-0.016643401235342026,0.016738666221499443,0.00016674448852427304,0.0019154396140947938
4,4000,-0.017923612147569656,0.024936283007264137,-1.690925273578614e-05,0.0023271418176591396
5,5000,-0.04318390414118767,0.05564924329519272,0.0003455417463555932,0.0042527480982244015
6,6000,-0.031120922416448593,0.0594235323369503,0.00021625851513817906,0.0037277492228895426
7,7000,-0.035888172686100006,0.04730377718806267,-0.00021193083375692368,0.003729606047272682
8,8000,-0.04471708834171295,0.01789042167365551,-0.00012676071492023766,0.0029203989543020725
9,9000,-0.03863026201725006,0.03684788942337036,-0.00021232030121609569,0.003496788442134857
10,10000,-0.042204514145851135,0.025723183527588844,-0.00024521679733879864,0.003346905345097184
11,11000,-0.062653549015522,0.06106000021100044,-0.00012573743879329413,0.004415230825543404
12,12000,-0.07111597806215286,0.04654066264629364,-0.0002035789075307548,0.004573842044919729
13,13000,-0.04697266221046448,0.11198288202285767,0.00013450265396386385,0.006314471829682589
14,14000,-0.08950315415859222,0.07143735885620117,0.000211689795833081,0.006426870357245207
15,15000,-0.0651271790266037,0.0683736801147461,8.229840022977442e-05,0.004419645760208368
