epoch,step,min,max,mean,std
1,1000,-7.410645484924316,-7.410645484924316,-7.410645484924316,0.0
2,2000,-6.868413925170898,-6.868413925170898,-6.868413925170898,0.0
3,3000,-6.3471903800964355,-6.3471903800964355,-6.3471903800964355,0.0
4,4000,-5.869840621948242,-5.869840621948242,-5.869840621948242,0.0
5,5000,-5.319903373718262,-5.319903373718262,-5.319903373718262,0.0
6,6000,-4.897624969482422,-4.897624969482422,-4.897624969482422,0.0
7,7000,-4.454405307769775,-4.454405307769775,-4.454405307769775,0.0
8,8000,-4.039346218109131,-4.039346218109131,-4.039346218109131,0.0
9,9000,-3.6545228958129883,-3.6545228958129883,-3.6545228958129883,0.0
10,10000,-3.3881301879882812,-3.3881301879882812,-3.3881301879882812,0.0
11,11000,-3.0460352897644043,-3.0460352897644043,-3.0460352897644043,0.0
12,12000,-2.8143677711486816,-2.8143677711486816,-2.8143677711486816,0.0
13,13000,-2.57505464553833,-2.57505464553833,-2.57505464553833,0.0
14,14000,-2.3518338203430176,-2.3518338203430176,-2.3518338203430176,0.0
15,15000,-2.1640970706939697,-2.1640970706939697,-2.1640970706939697,0.0
