epoch,step,min,max,mean,std
1,1000,-0.004887053743004799,0.005785649176687002,-6.775796646252275e-05,0.0016811288660392165
2,2000,-0.002853626385331154,0.003673035418614745,6.672534073004499e-05,0.0011476855725049973
3,3000,-0.003778476035222411,0.00329901953227818,-0.00011441631068009883,0.001098046894185245
4,4000,-0.004635391291230917,0.004266009666025639,-1.900527422549203e-06,0.0014113226206973195
5,5000,-0.003150748088955879,0.002929532201960683,-2.448510713293217e-06,0.0009828303009271622
6,6000,-0.006151579320430756,0.00558164669200778,0.00013113176100887358,0.0016365839401260018
7,7000,-0.0042363847605884075,0.004157228861004114,3.462913082330488e-05,0.001220695790834725
8,8000,-0.004442613571882248,0.0043312013149261475,3.497442594380118e-05,0.0012803704012185335
9,9000,-0.0035879588685929775,0.00368544296361506,6.364626460708678e-05,0.0012562409974634647
10,10000,-0.001981434179469943,0.0027041425928473473,4.753406028612517e-05,0.000814099214039743
11,11000,-0.0023036475758999586,0.002468506805598736,7.091674342518672e-05,0.0009959778981283307
12,12000,-0.003304373472929001,0.0032724507618695498,-2.047717680397909e-05,0.0010575630003586411
13,13000,-0.005581607576459646,0.006495602894574404,4.6577588364016265e-05,0.0019594316836446524
14,14000,-0.0037312316708266735,0.003911768086254597,-9.014640818350017e-05,0.0013222143752500415
15,15000,-0.003929168917238712,0.006837936118245125,1.2410822819219902e-05,0.0014504010323435068
