epoch,step,min,max,mean,std
1,1000,-4.685013771057129,-4.685013771057129,-4.685013771057129,0.0
2,2000,-4.291190147399902,-4.291190147399902,-4.291190147399902,0.0
3,3000,-3.9176013469696045,-3.9176013469696045,-3.9176013469696045,0.0
4,4000,-3.587860584259033,-3.587860584259033,-3.587860584259033,0.0
5,5000,-3.2640435695648193,-3.2640435695648193,-3.2640435695648193,0.0
6,6000,-2.9659841060638428,-2.9659841060638428,-2.9659841060638428,0.0
7,7000,-2.707101583480835,-2.707101583480835,-2.707101583480835,0.0
8,8000,-2.460665225982666,-2.460665225982666,-2.460665225982666,0.0
9,9000,-2.274099349975586,-2.274099349975586,-2.274099349975586,0.0
10,10000,-2.0710365772247314,-2.0710365772247314,-2.0710365772247314,0.0
11,11000,-1.8868179321289062,-1.8868179321289062,-1.8868179321289062,0.0
12,12000,-1.7292425632476807,-1.7292425632476807,-1.7292425632476807,0.0
13,13000,-1.5712401866912842,-1.5712401866912842,-1.5712401866912842,0.0
14,14000,-1.4290673732757568,-1.4290673732757568,-1.4290673732757568,0.0
15,15000,-1.313790202140808,-1.313790202140808,-1.313790202140808,0.0
