epoch,step,min,max,mean,std
1,1000,-0.024353601038455963,-0.009194224141538143,-0.01499398797750473,0.0031433948315680027
2,2000,-0.022626206278800964,-0.0032166345044970512,-0.01606862246990204,0.0045674690045416355
3,3000,-0.014171360991895199,-0.011337004601955414,-0.012496793642640114,0.0008896220242604613
4,4000,-0.01364669669419527,-0.009172026067972183,-0.011429280042648315,0.0013619842939078808
5,5000,-0.013208947144448757,-0.004462849348783493,-0.007872398942708969,0.0022192311007529497
6,6000,-0.02100282348692417,-0.01648836024105549,-0.019047699868679047,0.0013636356452479959
7,7000,-0.016124313697218895,-0.013079185970127583,-0.01440329011529684,0.0006845183670520782
8,8000,-0.018238117918372154,-0.01574869640171528,-0.01667877659201622,0.0006755905924364924
9,9000,-0.016179079189896584,-0.01416984386742115,-0.014907370321452618,0.0005439345841296017
10,10000,-0.023532364517450333,-0.01983141340315342,-0.022324716672301292,0.0011260942555963993
11,11000,-0.016422821208834648,-0.0139841353520751,-0.015535861253738403,0.0006522292387671769
12,12000,-0.014437412843108177,-0.011850995942950249,-0.013150468468666077,0.000759313115850091
13,13000,-0.01511456910520792,-0.013968090526759624,-0.014682216569781303,0.00033551015076227486
14,14000,-0.015060379169881344,-0.014263898134231567,-0.014566335827112198,0.0001881812495412305
15,15000,-0.017346814274787903,-0.013406510464847088,-0.01563110016286373,0.0011342972284182906
