epoch,step,min,max,mean,std
1,1000,-4116.5537109375,-4116.5537109375,-4116.5537109375,0.0
2,2000,-8287.115234375,-8287.115234375,-8287.115234375,0.0
3,3000,-12372.34765625,-12372.34765625,-12372.34765625,0.0
4,4000,-16420.125,-16420.125,-16420.125,0.0
5,5000,-20435.017578125,-20435.017578125,-20435.017578125,0.0
6,6000,-24412.927734375,-24412.927734375,-24412.927734375,0.0
7,7000,-28352.806640625,-28352.806640625,-28352.806640625,0.0
8,8000,-32241.923828125,-32241.923828125,-32241.923828125,0.0
9,9000,-36081.41015625,-36081.41015625,-36081.41015625,0.0
10,10000,-39870.7421875,-39870.7421875,-39870.7421875,0.0
