epoch,step,min,max,mean,std
1,1000,-0.05790278688073158,0.06257476657629013,0.001110362820327282,0.021504538133740425
2,2000,-0.0805189311504364,0.12281105667352676,0.0018443751614540815,0.03176314756274223
3,3000,-0.09447623789310455,0.22802069783210754,0.0024023165460675955,0.03876470774412155
4,4000,-0.10784754902124405,0.20996040105819702,0.0017856748308986425,0.03580697253346443
5,5000,-0.10983593016862869,0.23371025919914246,0.0010894309962168336,0.04121498391032219
6,6000,-0.09729894995689392,0.16960512101650238,0.0008068056777119637,0.034772105515003204
7,7000,-0.10578109323978424,0.17757180333137512,0.0003070019884034991,0.037617214024066925
8,8000,-0.08995351940393448,0.14525863528251648,-0.0002983588492497802,0.030151911079883575
9,9000,-0.0953124612569809,0.14837732911109924,0.00025424244813621044,0.035984791815280914
10,10000,-0.1143803745508194,0.18675488233566284,0.00022636237554252148,0.037580136209726334
11,11000,-0.12194716930389404,0.18570576608181,-0.00028553768061101437,0.039079371839761734
12,12000,-0.11927296966314316,0.16517938673496246,-5.644769407808781e-05,0.040102820843458176
13,13000,-0.10874844342470169,0.12951341271400452,-0.000578833045437932,0.03661804646253586
14,14000,-0.13630405068397522,0.1816858947277069,-0.00026698410511016846,0.04084782302379608
15,15000,-0.14611981809139252,0.19316215813159943,0.00010728184133768082,0.04678511619567871
