epoch,step,min,max,mean,std
1,1000,-8.075061798095703,-8.075061798095703,-8.075061798095703,0.0
2,2000,-7.508199214935303,-7.508199214935303,-7.508199214935303,0.0
3,3000,-6.860026836395264,-6.860026836395264,-6.860026836395264,0.0
4,4000,-6.27751350402832,-6.27751350402832,-6.27751350402832,0.0
5,5000,-5.880366802215576,-5.880366802215576,-5.880366802215576,0.0
6,6000,-5.285572052001953,-5.285572052001953,-5.285572052001953,0.0
7,7000,-4.850244045257568,-4.850244045257568,-4.850244045257568,0.0
8,8000,-4.419545650482178,-4.419545650482178,-4.419545650482178,0.0
9,9000,-3.997521162033081,-3.997521162033081,-3.997521162033081,0.0
10,10000,-3.6800947189331055,-3.6800947189331055,-3.6800947189331055,0.0
11,11000,-3.366053581237793,-3.366053581237793,-3.366053581237793,0.0
12,12000,-3.076770305633545,-3.076770305633545,-3.076770305633545,0.0
13,13000,-2.796543598175049,-2.796543598175049,-2.796543598175049,0.0
14,14000,-2.560744524002075,-2.560744524002075,-2.560744524002075,0.0
15,15000,-2.3290116786956787,-2.3290116786956787,-2.3290116786956787,0.0
