epoch,step,min,max,mean,std
1,1000,-0.09248730540275574,0.08528879284858704,0.00496702129021287,0.02915257215499878
2,2000,-0.058056216686964035,0.0943388119339943,0.003835286945104599,0.019818875938653946
3,3000,-0.0736977830529213,0.26531779766082764,0.004447838291525841,0.026216568425297737
4,4000,-0.11552338302135468,0.40053418278694153,0.007040689699351788,0.039024386554956436
5,5000,-0.18810823559761047,0.433655321598053,0.006935609504580498,0.0421152263879776
6,6000,-0.23538389801979065,0.6120344996452332,0.00874936394393444,0.056547150015830994
7,7000,-0.2916795313358307,0.6170799136161804,0.009179668501019478,0.058970436453819275
8,8000,-0.323665052652359,0.7554898262023926,0.01106996275484562,0.07005222141742706
9,9000,-0.3846273720264435,0.7314258813858032,0.008961087092757225,0.06735987216234207
10,10000,-0.3924095928668976,0.6379902362823486,0.010550178587436676,0.06813374906778336
11,11000,-0.3269059360027313,0.6367024183273315,0.009514212608337402,0.0634363666176796
12,12000,-0.32046565413475037,0.6994558572769165,0.008908072486519814,0.06699247658252716
13,13000,-0.3782002031803131,0.7230960130691528,0.009614147245883942,0.069383904337883
14,14000,-0.40470632910728455,0.740691602230072,0.009291086345911026,0.07263799756765366
15,15000,-0.3245157301425934,0.5062112212181091,0.008149199187755585,0.05694178119301796
