epoch,step,min,max,mean,std
1,1000,-0.08308421075344086,-0.05307602137327194,-0.0684087797999382,0.013491981662809849
2,2000,0.06796374917030334,0.25772446393966675,0.13075703382492065,0.07683081924915314
3,3000,-0.04643751308321953,0.12482353299856186,0.02123081684112549,0.06380145251750946
4,4000,0.07733462750911713,0.1677534282207489,0.11343007534742355,0.035661790519952774
5,5000,-0.07430048286914825,0.06556280702352524,-0.007807731628417969,0.051442667841911316
6,6000,-0.16927091777324677,0.03031335026025772,-0.055032312870025635,0.07714144140481949
7,7000,-0.11794394999742508,0.10994397103786469,-0.007576176896691322,0.08157360553741455
8,8000,-0.09977050125598907,0.26654326915740967,0.045445576310157776,0.1351717710494995
9,9000,-0.2708696722984314,0.023411676287651062,-0.08079195022583008,0.11446617543697357
10,10000,-0.10025452822446823,0.39605942368507385,0.10468961298465729,0.18706995248794556
11,11000,-0.20587915182113647,-0.034643374383449554,-0.12281718850135803,0.06229282543063164
12,12000,-0.23685327172279358,0.12756723165512085,-0.02506755106151104,0.13304536044597626
13,13000,-0.16633063554763794,0.14715692400932312,-0.028279222548007965,0.134645476937294
14,14000,-0.25580188632011414,-0.032763294875621796,-0.13153758645057678,0.08903777599334717
15,15000,-0.1431722640991211,0.08040887117385864,-0.024390950798988342,0.09445454180240631
