epoch,step,min,max,mean,std
1,1000,-0.12884312868118286,0.20456524193286896,0.00024472351651638746,0.017529815435409546
2,2000,-0.23297391831874847,0.25885820388793945,0.0002637285506352782,0.030151305720210075
3,3000,-0.10997392982244492,0.10798915475606918,-8.970846101874486e-05,0.013908332213759422
4,4000,-0.21139833331108093,0.13774645328521729,0.00010247204772895202,0.020397279411554337
5,5000,-0.16944946348667145,0.19890451431274414,8.418413199251518e-05,0.01732424646615982
6,6000,-0.12368685752153397,0.083295539021492,4.174079731456004e-05,0.010678883641958237
7,7000,-0.38399356603622437,0.30912983417510986,1.5650568457203917e-05,0.02714787982404232
8,8000,-0.20184361934661865,0.22595550119876862,-0.0001350276725133881,0.02545992098748684
9,9000,-0.12573164701461792,0.12407150119543076,-9.173518628813326e-05,0.01764695718884468
10,10000,-0.09483937919139862,0.0915936678647995,-7.778208237141371e-05,0.013525150716304779
11,11000,-0.156528040766716,0.21848426759243011,-0.00036241530324332416,0.02409457042813301
12,12000,-0.16065922379493713,0.22156941890716553,6.352076889015734e-05,0.02477519027888775
13,13000,-0.2681223154067993,0.18429945409297943,-0.00028689077589660883,0.026260273531079292
14,14000,-0.26448163390159607,0.23184834420681,-0.00013634440256282687,0.02570781670510769
15,15000,-0.09856235980987549,0.10377126932144165,-3.169954288750887e-05,0.01319921761751175
