epoch,step,min,max,mean,std
1,1000,1.291194200515747,1.291194200515747,1.291194200515747,0.0
2,2000,1.2736570835113525,1.2736570835113525,1.2736570835113525,0.0
3,3000,1.2566317319869995,1.2566317319869995,1.2566317319869995,0.0
4,4000,1.2399500608444214,1.2399500608444214,1.2399500608444214,0.0
5,5000,1.2235060930252075,1.2235060930252075,1.2235060930252075,0.0
6,6000,1.2072889804840088,1.2072889804840088,1.2072889804840088,0.0
7,7000,1.191330909729004,1.191330909729004,1.191330909729004,0.0
8,8000,1.1755921840667725,1.1755921840667725,1.1755921840667725,0.0
9,9000,1.1600755453109741,1.1600755453109741,1.1600755453109741,0.0
10,10000,1.1447865962982178,1.1447865962982178,1.1447865962982178,0.0
11,11000,1.129703164100647,1.129703164100647,1.129703164100647,0.0
12,12000,1.114816665649414,1.114816665649414,1.114816665649414,0.0
13,13000,1.1001075506210327,1.1001075506210327,1.1001075506210327,0.0
14,14000,1.0855910778045654,1.0855910778045654,1.0855910778045654,0.0
15,15000,1.0712580680847168,1.0712580680847168,1.0712580680847168,0.0
