epoch,step,min,max,mean,std
1,1000,-18.498332977294922,-18.498332977294922,-18.498332977294922,0.0
2,2000,-18.072145462036133,-18.072145462036133,-18.072145462036133,0.0
3,3000,-17.163652420043945,-17.163652420043945,-17.163652420043945,0.0
4,4000,-16.0070858001709,-16.0070858001709,-16.0070858001709,0.0
5,5000,-14.680648803710938,-14.680648803710938,-14.680648803710938,0.0
6,6000,-13.687796592712402,-13.687796592712402,-13.687796592712402,0.0
7,7000,-12.579090118408203,-12.579090118408203,-12.579090118408203,0.0
8,8000,-11.520200729370117,-11.520200729370117,-11.520200729370117,0.0
9,9000,-10.714752197265625,-10.714752197265625,-10.714752197265625,0.0
10,10000,-10.02906608581543,-10.02906608581543,-10.02906608581543,0.0
