epoch,step,min,max,mean,std
1,1000,0.24034567177295685,0.47577953338623047,0.30245834589004517,0.10014565289020538
2,2000,-0.04092474281787872,0.18098412454128265,0.08720411360263824,0.08135077357292175
3,3000,-0.02589450031518936,0.12103763222694397,0.025787370279431343,0.056422118097543716
4,4000,-0.04023711755871773,0.059207573533058167,0.014001619070768356,0.03548901528120041
5,5000,-0.0077475449070334435,0.1073615700006485,0.04612409695982933,0.045978158712387085
6,6000,-0.011414731852710247,0.06911714375019073,0.013903922401368618,0.03289571776986122
7,7000,-0.02357504889369011,0.03779316321015358,0.007339184172451496,0.026168636977672577
8,8000,-0.018701737746596336,0.06336650997400284,0.00966942124068737,0.03173498809337616
9,9000,-0.004929479211568832,0.0198178980499506,0.0031514500733464956,0.010063148103654385
10,10000,-0.014985884539783001,0.00861264020204544,-0.002472378546372056,0.008827109821140766
