epoch,step,min,max,mean,std
1,1000,10.096358299255371,10.096358299255371,10.096358299255371,0.0
2,2000,7.134417533874512,7.134417533874512,7.134417533874512,0.0
3,3000,5.202239990234375,5.202239990234375,5.202239990234375,0.0
4,4000,3.8625261783599854,3.8625261783599854,3.8625261783599854,0.0
5,5000,2.9051876068115234,2.9051876068115234,2.9051876068115234,0.0
6,6000,2.2107155323028564,2.2107155323028564,2.2107155323028564,0.0
7,7000,1.7002239227294922,1.7002239227294922,1.7002239227294922,0.0
8,8000,1.3180001974105835,1.3180001974105835,1.3180001974105835,0.0
9,9000,1.0277715921401978,1.0277715921401978,1.0277715921401978,0.0
10,10000,0.8068095445632935,0.8068095445632935,0.8068095445632935,0.0
