epoch,step,min,max,mean,std
1,1000,-0.038269221782684326,0.016526861116290092,-0.0035905134864151478,0.007735603488981724
2,2000,-0.03888924792408943,0.003346147947013378,-0.005926738493144512,0.006800797302275896
3,3000,-0.06171127408742905,0.040265753865242004,-0.006302007474005222,0.013823546469211578
4,4000,-0.03700606897473335,0.01345690805464983,-0.004793636500835419,0.007370189763605595
5,5000,-0.056281451135873795,0.05051286891102791,-0.0016024408396333456,0.013997398316860199
6,6000,-0.14456352591514587,0.10910491645336151,-0.0018659897614270449,0.03763823211193085
7,7000,-0.17163653671741486,0.1443023979663849,-0.00477120466530323,0.04694446921348572
8,8000,-0.27192676067352295,0.16037556529045105,-0.011057077907025814,0.06140897795557976
9,9000,-0.3159134089946747,0.1581391990184784,-0.018332775682210922,0.06921586394309998
10,10000,-0.23846128582954407,0.10637634992599487,-0.0174767654389143,0.053296610713005066
