epoch,step,min,max,mean,std
1,1000,-9.516197204589844,-9.516197204589844,-9.516197204589844,0.0
2,2000,-9.410183906555176,-9.410183906555176,-9.410183906555176,0.0
3,3000,-8.679396629333496,-8.679396629333496,-8.679396629333496,0.0
4,4000,-7.98424768447876,-7.98424768447876,-7.98424768447876,0.0
5,5000,-7.243396282196045,-7.243396282196045,-7.243396282196045,0.0
6,6000,-6.554175853729248,-6.554175853729248,-6.554175853729248,0.0
7,7000,-5.9773406982421875,-5.9773406982421875,-5.9773406982421875,0.0
8,8000,-5.452955722808838,-5.452955722808838,-5.452955722808838,0.0
9,9000,-5.025249481201172,-5.025249481201172,-5.025249481201172,0.0
10,10000,-4.531492233276367,-4.531492233276367,-4.531492233276367,0.0
