epoch,step,min,max,mean,std
1,1000,-0.65315181016922,0.9330923557281494,-0.039967130869627,0.17944777011871338
2,2000,-0.6081868410110474,0.601936936378479,0.006602060049772263,0.1223762035369873
3,3000,-0.41002678871154785,0.32943466305732727,-0.015515098348259926,0.09930859506130219
4,4000,-0.4588063061237335,0.6959400177001953,0.013401356525719166,0.12835149466991425
5,5000,-0.4256914556026459,0.7035731077194214,0.03929255157709122,0.11935216933488846
6,6000,-0.6466953754425049,0.2997387647628784,-0.03722447529435158,0.11324120312929153
7,7000,-0.3059491813182831,0.24144747853279114,0.002318086102604866,0.04484130069613457
8,8000,-0.2220074087381363,0.1044161468744278,-0.004591958597302437,0.03344070538878441
9,9000,-0.07112020254135132,0.12387660145759583,0.0006734582129865885,0.01992497779428959
10,10000,-0.0909268707036972,0.040192533284425735,-0.0014042628463357687,0.013331283815205097
11,11000,-0.05720914155244827,0.10426277667284012,0.0045819710940122604,0.01481700036674738
12,12000,-0.041423480957746506,0.1064324900507927,0.0019918621983379126,0.01530517265200615
13,13000,-0.036719001829624176,0.04221775010228157,-0.0005118464468978345,0.007879143580794334
14,14000,-0.02699090540409088,0.013711612671613693,-0.002156282775104046,0.004417086485773325
15,15000,-0.008261376991868019,0.016986120492219925,0.0012563143391162157,0.0030662151984870434
