epoch,step,min,max,mean,std
1,1000,-1570.284912109375,-1570.284912109375,-1570.284912109375,0.0
2,2000,-2860.292236328125,-2860.292236328125,-2860.292236328125,0.0
3,3000,-3886.1630859375,-3886.1630859375,-3886.1630859375,0.0
4,4000,-4818.6875,-4818.6875,-4818.6875,0.0
5,5000,-5720.07373046875,-5720.07373046875,-5720.07373046875,0.0
6,6000,-6617.72900390625,-6617.72900390625,-6617.72900390625,0.0
7,7000,-7517.4638671875,-7517.4638671875,-7517.4638671875,0.0
8,8000,-8433.1572265625,-8433.1572265625,-8433.1572265625,0.0
9,9000,-9368.84765625,-9368.84765625,-9368.84765625,0.0
10,10000,-10327.46875,-10327.46875,-10327.46875,0.0
11,11000,-11309.6416015625,-11309.6416015625,-11309.6416015625,0.0
12,12000,-12314.943359375,-12314.943359375,-12314.943359375,0.0
13,13000,-13337.17578125,-13337.17578125,-13337.17578125,0.0
14,14000,-14384.8037109375,-14384.8037109375,-14384.8037109375,0.0
15,15000,-15452.90234375,-15452.90234375,-15452.90234375,0.0
