epoch,step,min,max,mean,std
1,1000,0.010203728452324867,0.05107654631137848,0.03771544620394707,0.01635882630944252
2,2000,-0.0033635469153523445,0.05165194347500801,0.022496048361063004,0.021914837881922722
3,3000,-0.02050485834479332,0.06586964428424835,0.019597778096795082,0.038530316203832626
4,4000,-0.09080393612384796,0.06029656529426575,-0.01266492810100317,0.06293704360723495
5,5000,-0.054996781051158905,0.03190987929701805,-0.01686209999024868,0.035280849784612656
6,6000,-0.1207418367266655,0.14545299112796783,0.05000099539756775,0.10136566311120987
7,7000,-0.05558328330516815,0.11890718340873718,0.04173940792679787,0.07754609733819962
8,8000,-0.08731105923652649,-0.002596784383058548,-0.042060740292072296,0.038595955818891525
9,9000,-0.05192878469824791,0.08499288558959961,0.027347194030880928,0.049893226474523544
10,10000,-0.057003818452358246,0.0380459725856781,0.006566118448972702,0.03821084275841713
11,11000,-0.017981018871068954,0.05711985379457474,0.021410560235381126,0.026651887223124504
12,12000,-0.07746131718158722,0.08001267910003662,0.0022745560854673386,0.06115517020225525
13,13000,-0.061498239636421204,0.15482798218727112,0.0529862642288208,0.07703809440135956
14,14000,-0.07805892080068588,0.022486403584480286,-0.024260859936475754,0.041554950177669525
15,15000,-0.020217295736074448,0.09411288797855377,0.048537589609622955,0.04822859168052673
