epoch,step,min,max,mean,std
1,1000,-2.660313844680786,0.12941452860832214,-0.43096065521240234,0.4037227928638458
2,2000,-1.289806842803955,0.019290387630462646,-0.2620035409927368,0.2030174285173416
3,3000,-3.810620069503784,4.04509155487176e-05,-0.9357452392578125,0.5470948219299316
4,4000,-2.7949695587158203,5.822870662086643e-05,-0.6697191596031189,0.42320334911346436
5,5000,-2.5131759643554688,0.0007920056814327836,-0.8387992978096008,0.4980278015136719
6,6000,-2.12211012840271,4.023991095891688e-06,-0.6719545125961304,0.4124004542827606
7,7000,-1.6541576385498047,2.25743610826612e-06,-0.4629330039024353,0.28230762481689453
8,8000,-2.328430414199829,0.009546533226966858,-0.714867353439331,0.467407763004303
9,9000,-4.093541145324707,2.559420693160064e-07,-1.4138593673706055,0.9045907855033875
10,10000,-2.919407606124878,2.487836582076852e-06,-1.039924144744873,0.7098970413208008
11,11000,-1.0439589023590088,0.15209650993347168,-0.32346224784851074,0.23076190054416656
12,12000,-2.7653586864471436,0.01748540997505188,-1.0026448965072632,0.6289467811584473
13,13000,-3.364029884338379,0.0,-0.9025423526763916,0.5604100823402405
14,14000,-2.694779634475708,0.0,-0.6971150040626526,0.4257177710533142
15,15000,-3.3827741146087646,0.0,-0.9622017741203308,0.5964857339859009
