epoch,step,min,max,mean,std
1,1000,-0.5419245958328247,0.6118104457855225,0.010371008887887001,0.10000753402709961
2,2000,-0.4790568947792053,0.475899338722229,-0.023580892011523247,0.099493607878685
3,3000,-0.4485571086406708,0.2872849702835083,-0.019943758845329285,0.0904645323753357
4,4000,-0.3729764223098755,0.45800846815109253,-0.0069605158641934395,0.08903054147958755
5,5000,-0.5104985237121582,0.46622687578201294,0.0170738585293293,0.11308642476797104
6,6000,-0.46260496973991394,0.5166165232658386,-0.024928085505962372,0.09603520482778549
7,7000,-0.21427197754383087,0.7786931395530701,0.03743777424097061,0.09691517055034637
8,8000,-0.5447521805763245,0.4463754892349243,-0.015374146401882172,0.09102579951286316
9,9000,-0.48649489879608154,0.3334011435508728,-0.0460209995508194,0.09468061476945877
10,10000,-0.49318456649780273,0.10144414007663727,-0.029603349044919014,0.06181218475103378
11,11000,-0.7922182083129883,0.23814667761325836,-0.06922467052936554,0.1158449649810791
12,12000,-0.4853740632534027,0.5674072504043579,-0.0014725839719176292,0.06895767152309418
13,13000,-0.42862823605537415,0.34672608971595764,-0.02904115803539753,0.08043098449707031
14,14000,-0.35446280241012573,0.3251282274723053,-0.017870858311653137,0.07565100491046906
15,15000,-0.29324114322662354,0.2149067223072052,0.004214733839035034,0.05036643147468567
