epoch,step,min,max,mean,std
1,1000,-3.6133170127868652,-3.6133170127868652,-3.6133170127868652,0.0
2,2000,-3.353905439376831,-3.353905439376831,-3.353905439376831,0.0
3,3000,-3.121265411376953,-3.121265411376953,-3.121265411376953,0.0
4,4000,-2.8942062854766846,-2.8942062854766846,-2.8942062854766846,0.0
5,5000,-2.685328245162964,-2.685328245162964,-2.685328245162964,0.0
6,6000,-2.505145311355591,-2.505145311355591,-2.505145311355591,0.0
7,7000,-2.313697099685669,-2.313697099685669,-2.313697099685669,0.0
8,8000,-2.1713435649871826,-2.1713435649871826,-2.1713435649871826,0.0
9,9000,-2.015242099761963,-2.015242099761963,-2.015242099761963,0.0
10,10000,-1.9096914529800415,-1.9096914529800415,-1.9096914529800415,0.0
