epoch,step,min,max,mean,std
1,1000,-0.724590539932251,-0.724590539932251,-0.724590539932251,0.0
2,2000,-0.5373615026473999,-0.5373615026473999,-0.5373615026473999,0.0
3,3000,-0.3203003406524658,-0.3203003406524658,-0.3203003406524658,0.0
4,4000,-0.39034244418144226,-0.39034244418144226,-0.39034244418144226,0.0
5,5000,-0.4687303900718689,-0.4687303900718689,-0.4687303900718689,0.0
6,6000,-0.516180157661438,-0.516180157661438,-0.516180157661438,0.0
7,7000,-0.45436471700668335,-0.45436471700668335,-0.45436471700668335,0.0
8,8000,-0.4682181477546692,-0.4682181477546692,-0.4682181477546692,0.0
9,9000,-0.6412906646728516,-0.6412906646728516,-0.6412906646728516,0.0
10,10000,-0.5873715877532959,-0.5873715877532959,-0.5873715877532959,0.0
