epoch,step,min,max,mean,std
1,1000,-5.358887672424316,2.5030899047851562,-0.1303490549325943,0.9125422835350037
2,2000,-1.0238134860992432,0.9029162526130676,-0.03300586715340614,0.2422829419374466
3,3000,-0.3713821470737457,0.638871431350708,0.016337856650352478,0.11091114580631256
4,4000,-0.38571637868881226,0.6720098257064819,0.03349657729268074,0.11491239070892334
5,5000,-0.2727062702178955,0.2911679446697235,-0.008437810465693474,0.06142394617199898
6,6000,-0.3350071907043457,0.17318002879619598,-0.008428261615335941,0.04181794449687004
7,7000,-0.2230001538991928,0.44372597336769104,0.013957849703729153,0.06197252497076988
8,8000,-0.13263845443725586,0.09482162445783615,-0.003945344127714634,0.025110458955168724
9,9000,-0.14498671889305115,0.19227531552314758,-0.00018300660303793848,0.029814284294843674
10,10000,-0.07850049436092377,0.10309311747550964,-0.0038246335461735725,0.017486847937107086
