epoch,step,min,max,mean,std
1,1000,-0.9486467242240906,1.0700417757034302,0.0061201006174087524,0.19021795690059662
2,2000,-1.7676103115081787,2.599946975708008,0.024135272949934006,0.2700994610786438
3,3000,-0.5445431470870972,2.2721853256225586,0.05436556786298752,0.3038776218891144
4,4000,-6.051375389099121,0.9869719743728638,-0.0638398677110672,0.5199376940727234
5,5000,-7.447415828704834,2.8542299270629883,-0.04966873675584793,0.9614964127540588
6,6000,-1.420727014541626,6.4201741218566895,0.027928724884986877,0.6061027646064758
7,7000,-9.065342903137207,9.76704216003418,0.026310060173273087,1.5083746910095215
8,8000,-3.8510947227478027,5.139187812805176,0.023673687130212784,0.7701236605644226
9,9000,-3.863478422164917,8.06036376953125,-0.0010814014822244644,0.8652913570404053
10,10000,-2.991816759109497,6.8936285972595215,0.04997091740369797,0.6518971920013428
