1,1000,-134.1028797531128
2,2000,-128.43270876312255
3,3000,-117.10530752563477
4,4000,-106.7871540145874
5,5000,-97.09053595733643
6,6000,-88.38300978088378
7,7000,-80.37626022338867
8,8000,-73.17225872802734
9,9000,-66.36841316223145
10,10000,-60.30116816329956
