epoch,step,min,max,mean,std
1,1000,-1.6491084098815918,1.3734768629074097,0.03546954691410065,0.3143153488636017
2,2000,-1.071750521659851,1.2980613708496094,0.020109020173549652,0.25300899147987366
3,3000,-0.4410805404186249,0.4758372902870178,-0.0015025213360786438,0.11005380749702454
4,4000,-0.3622301518917084,0.23712442815303802,-0.007340565323829651,0.06584959477186203
5,5000,-0.1540735512971878,0.10462754964828491,-0.0031541953794658184,0.03042612038552761
6,6000,-0.1366896778345108,0.07856541872024536,-0.005390590056777,0.02475232444703579
7,7000,-0.07623518258333206,0.0951220914721489,0.0005786818219348788,0.018825100734829903
8,8000,-0.10642420500516891,0.12127850204706192,0.002388805616647005,0.026032866910099983
9,9000,-0.03418467566370964,0.12205222249031067,0.011093768291175365,0.020908841863274574
10,10000,-0.03565444052219391,0.02418532222509384,-0.0021374670322984457,0.006792891304939985
