epoch,step,min,max,mean,std
1,1000,-0.06187745928764343,0.19730499386787415,0.010998647660017014,0.10820811241865158
2,2000,-0.07178928703069687,0.11089290678501129,0.03898071125149727,0.06807558238506317
3,3000,-0.046354398131370544,0.03593064099550247,-0.003380832262337208,0.035255126655101776
4,4000,-0.025210753083229065,0.029781997203826904,-0.004439075477421284,0.020606614649295807
5,5000,0.012476055882871151,0.03299257531762123,0.02203010767698288,0.008769790641963482
6,6000,-0.013892297632992268,0.012617405503988266,-0.0017043913248926401,0.00945603009313345
7,7000,-0.005981016904115677,0.004784901160746813,7.693888619542122e-05,0.0038687416817992926
8,8000,-0.006068230606615543,0.020895063877105713,0.002231067745015025,0.01094920001924038
9,9000,-0.001874980516731739,0.008728996850550175,0.0016287248581647873,0.004294894635677338
10,10000,-0.0030410061590373516,0.004572696052491665,-0.0005073026986792684,0.0029847898986190557
