epoch,step,min,max,mean,std
1,1000,-0.01921188458800316,0.02212238684296608,0.0002060848055407405,0.0076670716516673565
2,2000,-0.014395922422409058,0.012404080480337143,-0.00024089994258247316,0.004600286018103361
3,3000,-0.010407917201519012,0.0069762407802045345,-0.00010681730054784566,0.0027247965335845947
4,4000,-0.005032273009419441,0.005260717589408159,-4.6179302444215864e-05,0.0016416464932262897
5,5000,-0.004249412100762129,0.0036828042939305305,-0.00019245842122472823,0.0013238867977634072
6,6000,-0.004236896522343159,0.002527994103729725,-0.00012486526975408196,0.000939230143558234
7,7000,-0.0021126754581928253,0.0025861363392323256,1.7839876818470657e-05,0.0008002816466614604
8,8000,-0.0032629123888909817,0.001509255263954401,-0.00015165156219154596,0.00072498555528
9,9000,-0.001147128758020699,0.0010998015059158206,-3.387838660273701e-05,0.00034655831404961646
10,10000,-0.0006019888096489012,0.0010695361997932196,0.00012419343693181872,0.00031549076084047556
