epoch,step,min,max,mean,std
1,1000,-0.5418514609336853,-0.5418514609336853,-0.5418514609336853,0.0
2,2000,-0.3730921149253845,-0.3730921149253845,-0.3730921149253845,0.0
3,3000,-0.2121436893939972,-0.2121436893939972,-0.2121436893939972,0.0
4,4000,-0.4600036144256592,-0.4600036144256592,-0.4600036144256592,0.0
5,5000,-0.6104644536972046,-0.6104644536972046,-0.6104644536972046,0.0
6,6000,-0.7677804827690125,-0.7677804827690125,-0.7677804827690125,0.0
7,7000,-0.8453906774520874,-0.8453906774520874,-0.8453906774520874,0.0
8,8000,-0.9363893270492554,-0.9363893270492554,-0.9363893270492554,0.0
9,9000,-0.7955536246299744,-0.7955536246299744,-0.7955536246299744,0.0
10,10000,-0.6123737096786499,-0.6123737096786499,-0.6123737096786499,0.0
