epoch,step,min,max,mean,std
1,1000,-3.5892181396484375,-3.5892181396484375,-3.5892181396484375,0.0
2,2000,-3.338735818862915,-3.338735818862915,-3.338735818862915,0.0
3,3000,-3.156909465789795,-3.156909465789795,-3.156909465789795,0.0
4,4000,-2.914912462234497,-2.914912462234497,-2.914912462234497,0.0
5,5000,-2.7169761657714844,-2.7169761657714844,-2.7169761657714844,0.0
6,6000,-2.5365183353424072,-2.5365183353424072,-2.5365183353424072,0.0
7,7000,-2.3526124954223633,-2.3526124954223633,-2.3526124954223633,0.0
8,8000,-2.237029552459717,-2.237029552459717,-2.237029552459717,0.0
9,9000,-2.1214842796325684,-2.1214842796325684,-2.1214842796325684,0.0
10,10000,-1.9693495035171509,-1.9693495035171509,-1.9693495035171509,0.0
