epoch,step,min,max,mean,std
1,1000,-0.030769743025302887,0.03308217227458954,0.001249475870281458,0.011282013729214668
2,2000,-0.026043463498353958,0.02193923480808735,0.00038948870496824384,0.008460182696580887
3,3000,-0.01577076129615307,0.014172244817018509,-5.595782567979768e-05,0.0056528556160628796
4,4000,-0.035278771072626114,0.031912270933389664,0.0008163765305653214,0.013253891840577126
5,5000,-0.04594584181904793,0.03717431798577309,-0.00027445238083601,0.017625998705625534
6,6000,-0.058898016810417175,0.04676555097103119,-0.0015433491207659245,0.022294990718364716
7,7000,-0.06610742211341858,0.04605662077665329,-0.004358503036201,0.02400929108262062
8,8000,-0.07447832822799683,0.051999446004629135,-0.006552787031978369,0.027513578534126282
9,9000,-0.06436152011156082,0.03995054215192795,-0.006095448974519968,0.02321111224591732
10,10000,-0.0503978356719017,0.023214858025312424,-0.006060441955924034,0.01783802919089794
