epoch,step,min,max,mean,std
1,1000,-3.239129066467285,2.5888185501098633,-0.10274235904216766,0.6449410319328308
2,2000,-1.026822566986084,2.1228866577148438,0.03342842310667038,0.3422989547252655
3,3000,-0.7055930495262146,0.9638042449951172,-0.04086798056960106,0.18099264800548553
4,4000,-0.4888744652271271,0.4520527124404907,-0.01544000394642353,0.10167228430509567
5,5000,-0.15307635068893433,0.4310281574726105,0.01274402067065239,0.0659950003027916
6,6000,-0.30865776538848877,0.09555497020483017,-0.013606859371066093,0.044065210968256
7,7000,-0.15029959380626678,0.08598645776510239,-0.004129340872168541,0.022636327892541885
8,8000,-0.13500745594501495,0.13071855902671814,0.001417267369106412,0.022089596837759018
9,9000,-0.08116516470909119,0.053523190319538116,-0.010083205997943878,0.016130203381180763
10,10000,-0.033128272742033005,0.07232816517353058,0.0034630438312888145,0.012082402594387531
