1,1000,1.577195885900386
2,2000,1.263089276037504
3,3000,1.4863861654022215
4,4000,1.7857512893296175
5,5000,2.1242445270550654
6,6000,2.9024926170829763
7,7000,3.0513820436971235
8,8000,3.3524330667009963
9,9000,3.6323841361934055
10,10000,4.105432003935446
11,11000,4.192719607013752
12,12000,4.216585460709342
13,13000,4.43290169987999
14,14000,4.536110694347529
15,15000,4.59372633925365
