epoch,step,min,max,mean,std
1,1000,-0.2275276780128479,0.24178913235664368,-0.0004506612312979996,0.02618592232465744
2,2000,-0.15821382403373718,0.1539982557296753,0.0008289663819596171,0.02113915979862213
3,3000,-0.1465488225221634,0.17002852261066437,-8.027840522117913e-05,0.022610638290643692
4,4000,-0.14496378600597382,0.1842092126607895,0.00026106907171197236,0.022188622504472733
5,5000,-0.21275989711284637,0.16316591203212738,-0.0011728587560355663,0.027392638847231865
6,6000,-0.20306146144866943,0.1870204210281372,-0.0003329580067656934,0.02838394232094288
7,7000,-0.17928005754947662,0.1745980978012085,-0.002665412612259388,0.027152135968208313
8,8000,-0.12653879821300507,0.12533250451087952,-0.0007013748399913311,0.01843169704079628
9,9000,-0.1663232296705246,0.1727672517299652,0.0005549867637455463,0.029341204091906548
10,10000,-0.0891106128692627,0.10695837438106537,0.0005310200504027307,0.015950029715895653
11,11000,-0.17674820125102997,0.24716892838478088,0.0032287794165313244,0.028833527117967606
12,12000,-0.15769444406032562,0.13127698004245758,-0.0007918523624539375,0.020880157127976418
13,13000,-0.2979784905910492,0.18448884785175323,-0.0009258735808543861,0.030343802645802498
14,14000,-0.1555625945329666,0.18679529428482056,0.0009278702200390399,0.026850726455450058
15,15000,-0.12414742261171341,0.11467041075229645,-0.0005388968857005239,0.015587505884468555
