epoch,step,min,max,mean,std
1,1000,-10059.8662109375,-10059.8662109375,-10059.8662109375,0.0
2,2000,-20668.134765625,-20668.134765625,-20668.134765625,0.0
3,3000,-31269.841796875,-31269.841796875,-31269.841796875,0.0
4,4000,-41875.16796875,-41875.16796875,-41875.16796875,0.0
5,5000,-52476.15625,-52476.15625,-52476.15625,0.0
6,6000,-63078.41796875,-63078.41796875,-63078.41796875,0.0
7,7000,-73676.109375,-73676.109375,-73676.109375,0.0
8,8000,-84275.5390625,-84275.5390625,-84275.5390625,0.0
9,9000,-94876.671875,-94876.671875,-94876.671875,0.0
10,10000,-105478.5234375,-105478.5234375,-105478.5234375,0.0
11,11000,-116075.859375,-116075.859375,-116075.859375,0.0
12,12000,-126678.265625,-126678.265625,-126678.265625,0.0
13,13000,-137277.40625,-137277.40625,-137277.40625,0.0
14,14000,-147882.21875,-147882.21875,-147882.21875,0.0
15,15000,-158485.65625,-158485.65625,-158485.65625,0.0
