epoch,step,min,max,mean,std
1,1000,-5.757286548614502,-5.757286548614502,-5.757286548614502,0.0
2,2000,-5.289510726928711,-5.289510726928711,-5.289510726928711,0.0
3,3000,-4.8245463371276855,-4.8245463371276855,-4.8245463371276855,0.0
4,4000,-4.396728515625,-4.396728515625,-4.396728515625,0.0
5,5000,-4.020656585693359,-4.020656585693359,-4.020656585693359,0.0
6,6000,-3.667112112045288,-3.667112112045288,-3.667112112045288,0.0
7,7000,-3.3266890048980713,-3.3266890048980713,-3.3266890048980713,0.0
8,8000,-3.0391955375671387,-3.0391955375671387,-3.0391955375671387,0.0
9,9000,-2.7866265773773193,-2.7866265773773193,-2.7866265773773193,0.0
10,10000,-2.5492289066314697,-2.5492289066314697,-2.5492289066314697,0.0
11,11000,-2.3237814903259277,-2.3237814903259277,-2.3237814903259277,0.0
12,12000,-2.1124510765075684,-2.1124510765075684,-2.1124510765075684,0.0
13,13000,-1.9228324890136719,-1.9228324890136719,-1.9228324890136719,0.0
14,14000,-1.7619051933288574,-1.7619051933288574,-1.7619051933288574,0.0
15,15000,-1.6115639209747314,-1.6115639209747314,-1.6115639209747314,0.0
