epoch,step,min,max,mean,std
1,1000,-0.01748264953494072,0.00790022499859333,-0.0023343630600720644,0.0039458246901631355
2,2000,-0.024567924439907074,0.027411164715886116,-0.00029048434225842357,0.007920251227915287
3,3000,-0.06475534290075302,0.06668700277805328,-0.00025127182016149163,0.01779431663453579
4,4000,-0.10052645951509476,0.10783199220895767,-6.226141704246402e-05,0.025920072570443153
5,5000,-0.13464654982089996,0.12032824009656906,-0.0008095876546576619,0.033142995089292526
6,6000,-0.18803539872169495,0.12341638654470444,-0.0009459354332648218,0.036396849900484085
7,7000,-0.1676546335220337,0.1377386748790741,-0.00011935131624341011,0.04031277820467949
8,8000,-0.3398224413394928,0.2641533315181732,-0.0014781196368858218,0.07200729846954346
9,9000,-0.22690381109714508,0.18802203238010406,0.00041633809451013803,0.055602096021175385
10,10000,-0.20940403640270233,0.17452962696552277,-0.0003124447539448738,0.05064034089446068
11,11000,-0.1992359459400177,0.16168831288814545,0.000912889838218689,0.047922343015670776
12,12000,-0.2137923538684845,0.21970303356647491,0.001315235742367804,0.05876876041293144
13,13000,-0.2220834493637085,0.20826219022274017,0.0012485943734645844,0.05792810767889023
14,14000,-0.2653801441192627,0.2411843091249466,0.0013656684895977378,0.06922779232263565
15,15000,-0.32180511951446533,0.23633483052253723,0.0004539948422461748,0.07535578310489655
