epoch,step,min,max,mean,std
1,1000,-0.23763909935951233,0.2177160531282425,-0.00023723846243228763,0.02838062308728695
2,2000,-0.18462194502353668,0.19573594629764557,-0.0003488088841550052,0.021649986505508423
3,3000,-0.21302396059036255,0.24156326055526733,0.00021845451556146145,0.026077590882778168
4,4000,-0.18651624023914337,0.18473593890666962,-0.00014861767704132944,0.02473810873925686
5,5000,-0.21749809384346008,0.2766965329647064,6.829066842328757e-05,0.029021020978689194
6,6000,-0.2394120693206787,0.21530741453170776,-0.00010524487879592925,0.026083899661898613
7,7000,-0.24592061340808868,0.2734675705432892,0.000230590405408293,0.0313292033970356
8,8000,-0.2658155858516693,0.25612738728523254,-7.485191599698737e-05,0.03145691379904747
9,9000,-0.2273918092250824,0.1923157423734665,0.0006075043347664177,0.02750629372894764
10,10000,-0.21939735114574432,0.1905471533536911,2.530149458834785e-06,0.031214911490678787
11,11000,-0.2144775688648224,0.262387752532959,0.0007410875987261534,0.03395663574337959
12,12000,-0.28626108169555664,0.1932184249162674,8.885367424227297e-05,0.028932664543390274
13,13000,-0.2779197692871094,0.3311127722263336,0.00017786551325116307,0.030172627419233322
14,14000,-0.23309046030044556,0.2373262196779251,0.00016969567514024675,0.030400482937693596
15,15000,-0.21474339067935944,0.21543355286121368,3.612735599745065e-05,0.024953586980700493
